bridgeId,healthIndex,year,structDef,deckArea,town
8YK,0.888888889,2008,FALSE,886.38,Boston
8YL,0.888888889,2008,FALSE,980.64,Boston
8YP,0.814814815,2008,FALSE,2627.9,Boston
8YQ,0.888888889,2008,FALSE,102.5,Boston
8YR,0.851851852,2008,FALSE,886.38,Boston
8YU,0.814814815,2008,FALSE,1863.61,Boston
8YV,0.777777778,2008,FALSE,3266.25,Boston
8YW,0.740740741,2008,FALSE,5109.42,Boston
8YX,0.777777778,2008,FALSE,4443.12,Boston
8YY,0.814814815,2008,FALSE,3538.14,Boston
900,0.777777778,2008,FALSE,2750.55,Boston
901,0.777777778,2008,FALSE,5662.02,Boston
90Y,0.777777778,2008,FALSE,1396.68,Boston
911,0.777777778,2008,FALSE,6655.1,Boston
914,0.777777778,2008,FALSE,2321.62,Boston
917,0.777777778,2008,FALSE,5320.12,Boston
91A,0.777777778,2008,FALSE,4784.96,Boston
91B,0.777777778,2008,FALSE,1539.15,Boston
91C,0.777777778,2008,FALSE,7872.5,Boston
91D,0.777777778,2008,FALSE,889.7,Boston
91E,0.814814815,2008,FALSE,1399.09,Boston
91F,0.814814815,2008,FALSE,1196,Boston
91G,0.814814815,2008,FALSE,1235.78,Boston
91H,0.777777778,2008,FALSE,1949.22,Boston
91J,0.777777778,2008,FALSE,933.33,Boston
91K,0.814814815,2008,FALSE,703.7,Boston
91P,0.777777778,2008,FALSE,1279.25,Boston
91U,0.814814815,2008,FALSE,1518.91,Boston
91V,0.814814815,2008,FALSE,1518.91,Boston
927,0.740740741,2008,FALSE,2856.48,Boston
928,0.777777778,2008,FALSE,1518.91,Boston
929,0.777777778,2008,FALSE,611.81,Boston
92A,0.777777778,2008,FALSE,1274.58,Boston
3JP,0.984,2008,FALSE,184.83,Norwood
3JQ,0.9807,2008,FALSE,159.82,Norwood
3JR,0.5894,2008,TRUE,56.95,Norwood
3KB,0.9138,2008,TRUE,155.1,Walpole
3KC,0.3932,2008,FALSE,88.2,Walpole
3KD,0.634,2008,FALSE,56.42,Walpole
3KE,0.677,2008,FALSE,94.72,Walpole
3KF,0.6818,2008,FALSE,67.2,Walpole
3KG,0.8628,2008,FALSE,67.9,Walpole
3LK,0.9749,2008,FALSE,125.46,Norfolk
3M8,0.5503,2008,FALSE,98.82,Walpole
3M9,0.9747,2008,FALSE,103.36,Walpole
3MA,0.9142,2008,TRUE,661.32,Wrentham
3MM,0.9917,2008,FALSE,736.44,Stoughton
3P8,1,2008,FALSE,142.68,Wrentham
3PL,0.9615,2008,FALSE,810.67,Foxborough
3PM,0.9964,2008,FALSE,1559.3,Foxborough
3PN,0.8138,2008,FALSE,510.84,Norwood
3PP,1,2008,FALSE,128.8633985,Norwood
3PQ,0.5503,2008,FALSE,1576.38,Sharon
3PR,0.5688,2008,FALSE,821.73,Sharon
3PT,0.5568,2008,FALSE,1061.67,Sharon
3PU,0.9257,2008,FALSE,115.5978166,Walpole
3QK,0.9168,2008,FALSE,938.79,Foxborough
3QL,0.9553,2008,FALSE,990.09,Foxborough
3QM,0.6514,2008,FALSE,603.57,Foxborough
3QN,0.6514,2008,FALSE,603.57,Foxborough
3QP,0.9851,2008,FALSE,719.91,Foxborough
3QQ,0.9555,2008,FALSE,719.91,Foxborough
3QR,0.9641,2008,FALSE,215.74,Foxborough
3QT,0.988,2008,FALSE,217.08,Foxborough
3QU,0.9869,2008,FALSE,839.61,Foxborough
3QV,0.9822,2008,FALSE,888.71,Foxborough
3QW,0.9627,2008,FALSE,1010.61,Foxborough
3QX,0.9412,2008,FALSE,1010.61,Foxborough
3R1,0.8428,2008,FALSE,540.08,Norwood
3R2,0.8641,2008,FALSE,540.08,Norwood
3R3,0.798,2008,FALSE,626.58,Norwood
3R4,0.7974,2008,FALSE,605.34,Norwood
3R7,0.6823,2008,FALSE,610.47,Sharon
3R8,0.7421,2008,FALSE,964.44,Sharon
3R9,0.7444,2008,FALSE,875.52,Sharon
3RA,0.608,2008,FALSE,614.19,Foxborough
3RB,0.6404,2008,FALSE,614.19,Foxborough
3RX,0.8128,2008,FALSE,495.6,Wrentham
3RY,0.801,2008,FALSE,501.2,Wrentham
3T0,0.9695,2008,TRUE,464.8,Wrentham
3T1,0.9241,2008,FALSE,495.6,Wrentham
3VL,0.6963,2008,FALSE,1445.76,Wrentham
3VP,0.990100111,2008,FALSE,818.01,Sharon
3VQ,0.7977,2008,FALSE,785.23,Sharon
3VT,0.9301,2008,FALSE,646.6,Norwood
3VU,0.9504,2008,FALSE,646.6,Norwood
3VV,1,2008,FALSE,814.66,Norwood
3VW,1,2008,FALSE,790.51,Norwood
3VX,0.5876,2008,FALSE,441.14,Sharon
3VY,0.5643,2008,FALSE,431.48,Sharon
3W0,0.9081,2008,FALSE,1530.9,Foxborough
3WH,0.7522,2008,TRUE,2141.04,Stoughton
3WL,0.7333,2008,FALSE,1484.36,Walpole
3XL,0.9637,2008,FALSE,557.28,Foxborough
3XM,1,2008,FALSE,557.28,Foxborough
3XN,0.8668,2008,FALSE,468.72,Foxborough
3XP,0.8666,2008,FALSE,468.72,Foxborough
3Y8,0.6558,2008,FALSE,649.76,Sharon
3YJ,0.8032,2008,FALSE,549,Wrentham
3YK,0.8114,2008,FALSE,549,Wrentham
40J,0.9373,2008,FALSE,182.24,Norfolk
40K,0.9858,2008,FALSE,330.04,Norfolk
40M,0.7958,2008,FALSE,409.91,Norwood
40N,0.9998,2008,FALSE,97.9,Sharon
40P,0.9351,2008,FALSE,439.5,Sharon
40Q,0.7773,2008,FALSE,257.28,Sharon
40X,0.7299,2008,FALSE,418.7,Walpole
40Y,0.6552,2008,FALSE,498.6,Walpole
410,0.798,2008,FALSE,223.26,Walpole
411,1,2008,FALSE,261.3,Walpole
412,0.986,2008,FALSE,270.9,Walpole
413,0.8198,2008,FALSE,563.29,Walpole
414,0.9088,2008,FALSE,187.33,Walpole
415,0.9005,2008,FALSE,199.95,Walpole
421,0.8572,2008,TRUE,73.47,Hanover
42C,0.8811,2008,FALSE,144.72,Scituate
42F,0.675,2008,FALSE,268.4,Cohasset
42G,0.9056,2008,FALSE,308,Cohasset
438,0.9855,2008,FALSE,5648.16,Duxbury
43M,0.9223,2008,FALSE,198.77,Hanover
43N,0.9491,2008,FALSE,109.08,Hanover
43T,0.6282,2008,TRUE,333.45,Marshfield
43U,0.9694,2008,FALSE,113.75,Marshfield
43V,0.8171,2008,TRUE,225.06,Marshfield
43W,0.7997,2008,FALSE,411.75,Marshfield
43X,0.4321,2008,TRUE,1434.92,Marshfield
44C,0.6547,2008,FALSE,41.08,Cohasset
46Q,0.9995,2008,FALSE,538.56,Hanover
46R,0.6466,2008,TRUE,1525.64,Hanover
47J,0.9409,2008,FALSE,126.42,Marshfield
47K,0.9571,2008,FALSE,2143.2,Hingham
47L,0.9838,2008,FALSE,298.62,Hingham
48H,0.9426,2008,FALSE,452.25,Duxbury
48J,0.943,2008,TRUE,452.25,Duxbury
48K,0.8304,2008,TRUE,665.16,Hanover
48L,0.9833,2008,FALSE,665.16,Hanover
48U,0.8918,2008,FALSE,805.95,Norwell
48V,0.8841,2008,FALSE,723.12,Norwell
48W,0.885,2008,TRUE,723.12,Norwell
48X,0.9033,2008,FALSE,805.95,Norwell
48Y,0.9594,2008,FALSE,722.78,Pembroke
490,0.9357,2008,FALSE,727.87,Pembroke
49F,0.9634,2008,FALSE,732.602,Rockland
49G,0.807,2008,TRUE,726.18,Rockland
49J,0.6514,2008,FALSE,1105.36,Hingham
49Q,0.9097,2008,FALSE,1175.61,Duxbury
49X,0.9563,2008,FALSE,1612.8,Hingham
4A6,0.9724,2008,FALSE,1126.44,Norwell
4A7,0.6614,2008,FALSE,998.52,Duxbury
4AT,0.7084,2008,FALSE,1092.44,Duxbury
4AU,0.9795,2008,FALSE,967.2,Duxbury
4AV,0.9589,2008,TRUE,956.25,Duxbury
4B0,0.9405,2008,FALSE,1002.33,Norwell
4C7,0.8493,2008,FALSE,234.24,Hingham
ACY,1,2008,FALSE,1015.92,Sharon
AEE,1,2008,FALSE,825.84,Duxbury
9B0,-1,2008,FALSE,1109.02,Boston
9DF,0.814814815,2008,FALSE,3348.9,Boston
9DL,0.851851852,2008,FALSE,2604.7,Boston
9.00E+08,0.888888889,2008,FALSE,196.71,Boston
9EK,0.888888889,2008,FALSE,457.52,Boston
9EL,0.851851852,2008,FALSE,1011.08,Boston
9N3,0.777777778,2008,FALSE,3645.72,Boston
9P9,0.777777778,2008,FALSE,7134.6,Boston
9PF,-1,2008,FALSE,1402.83,Boston
9PM,0.777777778,2008,FALSE,248307.8,Boston
9PU,1,2008,FALSE,437.41,Scituate
9PV,1,2008,FALSE,294,Weymouth
9Q6,0,2008,FALSE,3381,Boston
9Q7,0,2008,FALSE,2587.35,Boston
9QW,0.814814815,2008,FALSE,367.5,Boston
9RP,0.740740741,2008,FALSE,1192.74,Boston
9RQ,0.814814815,2008,FALSE,267.81,Boston
9RR,0,2008,FALSE,228.34,Boston
9TH,0.814814815,2008,FALSE,336.72,Boston
9TT,0,2008,FALSE,2077.7,Boston
9TX,0.851851852,2008,FALSE,2288.79,Boston
9TY,0.851851852,2008,FALSE,1941.04,Boston
4D0,0.9998,2008,FALSE,161.33,Southborough
4D1,0.5027,2008,TRUE,207.4,Arlington
4D2,0.8016,2008,FALSE,372.4,Arlington
4D3,0.6537,2008,FALSE,334.89,Arlington
4D4,0.6924,2008,FALSE,81.32,Weston
4D5,0.9969,2008,FALSE,247.8,Winchester
4D6,0.7626,2008,FALSE,461.04,Newton
4D7,0.5256,2008,FALSE,8490.63,Lynn
4D8,0.8355,2008,FALSE,119.4113741,Dover
4D9,0.7699,2008,FALSE,58.91,Dover
4DA,-1,2008,FALSE,301.34,Quincy
9XA,0.9663,2008,FALSE,344.4,Chelsea
AAT,0.5205,2008,FALSE,120.54,Chelsea
4DB,0.5512,2008,TRUE,938.32,Revere
4DC,0.5639,2008,TRUE,897.84,Revere
4DD,0.8438,2008,FALSE,636.24,Revere
4DF,0.5629,2008,TRUE,3017.85,Cambridge
4DG,0.9939,2008,FALSE,253.76,Cambridge
4DH,0.9652,2008,FALSE,2669.15,Cambridge
4DJ,0.7216,2008,FALSE,439.6,Cambridge
4DK,0.5818,2008,FALSE,281.52,Cambridge
4DL,0.7879,2008,FALSE,682.24,Cambridge
4DM,0.696800908,2008,FALSE,618.54,Cambridge
4DN,0.9334,2008,FALSE,1998.08,Cambridge
4DP,0.9226,2008,FALSE,3425.28,Cambridge
4DQ,0.9303,2008,FALSE,524.56,Cambridge
4DR,0.9192,2008,FALSE,433.92,Cambridge
4DT,0.7552,2008,FALSE,374.4,Medford
4DU,0.6701,2008,FALSE,408.09,Medford
4DV,0.5112,2008,FALSE,309.23,Medford
4DW,0.5083,2008,FALSE,1535.04,Medford
4DX,0.8592,2008,FALSE,6431.35,Medford
4DY,0.9705,2008,FALSE,3098.16,Medford
4.00E+00,0.6512,2008,TRUE,664.9,Medford
4.00E+01,0.8463,2008,FALSE,113.68,Somerville
4.00E+02,0.0533,2008,FALSE,1743.7,Somerville
4.00E+03,0.7713,2008,FALSE,3266.92,Somerville
4.00E+04,0.538,2008,TRUE,552.75,Somerville
4.00E+05,0.5646,2008,TRUE,2060.24,Somerville
4.00E+06,0.6344,2008,FALSE,3312.4,Somerville
4.00E+07,0.9472,2008,FALSE,1781.64,Everett
4.00E+08,0.9848,2008,FALSE,842.14,Everett
4.00E+09,0.6997,2008,TRUE,2560.95,Everett
4EA,0.6324,2008,FALSE,667.87,Everett
4EB,0.5766,2008,TRUE,724.68,Everett
4EC,0.9616,2008,FALSE,756.36,Malden
4ED,0.7128,2008,FALSE,127.33,Boston
4EE,0.6579,2008,TRUE,124.12,Boston
4EF,0.7151,2008,FALSE,1207.05,Boston
4EG,0.6814,2008,TRUE,4237.44,Boston
4EH,0.642900919,2008,FALSE,490.44,Boston
4EJ,0.7197,2008,TRUE,377.85,Boston
4EK,0.6094,2008,FALSE,85.54,Boston
4EL,0.4963,2008,TRUE,4305.99,Boston
4EM,0.3412,2008,TRUE,640,Boston
4EN,0.5547,2008,FALSE,213.57,Boston
4EP,0.4928,2008,FALSE,1560.99,Boston
4EQ,0.6863,2008,FALSE,477.18,Boston
4ER,0.7902,2008,FALSE,1495.77,Boston
4ET,0.3728,2008,TRUE,927.48,Boston
4EU,0.8615,2008,FALSE,3841.48,Boston
4EV,0.8615,2008,FALSE,2339.84,Boston
4EW,0.7837,2008,FALSE,646.6,Boston
4EX,0.6811,2008,TRUE,12419.6,Boston
4EY,0.9699,2008,FALSE,14913.74,Boston
4F0,0.5148,2008,TRUE,21147.75,Boston
4F1,0.6083,2008,FALSE,494.46,Boston
4F2,0.5179,2008,FALSE,1364.51,Boston
4F3,0.3979,2008,FALSE,1196.8,Boston
4F4,0.7453,2008,FALSE,1206,Boston
4F5,0.8892,2008,TRUE,556.1,Boston
4F6,0.8045,2008,FALSE,10180.29,Boston
4F7,0.8472,2008,TRUE,9277.97,Boston
4F8,0.5396,2008,FALSE,1506.25,Boston
4F9,0.7331,2008,FALSE,395.28,Boston
4FA,0.9212,2008,TRUE,332.1,Boston
4FB,0.6446,2008,FALSE,56.95,Boston
4FC,0.438,2008,FALSE,583.68,Boston
4FD,0.6625,2008,FALSE,933.04,Boston
4FE,0.5864,2008,FALSE,1509.72,Boston
4FF,0.7082,2008,FALSE,1386.84,Boston
4FG,0.5721,2008,FALSE,657.58,Boston
4FH,0.5417,2008,FALSE,467.2,Boston
4FJ,0.5358,2008,FALSE,415.87,Boston
4FK,0.4937,2008,FALSE,1830.92,Boston
4FL,0.6539,2008,FALSE,1088,Boston
4FM,0.5499,2008,FALSE,1481.76,Boston
4FN,0.8533,2008,TRUE,462.56,Boston
4FP,0.5687,2008,FALSE,439.68,Boston
4FQ,0.7983,2008,TRUE,915.46,Boston
4FR,0.8538,2008,TRUE,7969.65,Boston
4FT,0.8869,2008,FALSE,915.46,Boston
4FU,0.9091,2008,FALSE,1397.48,Boston
9WP,0.7239,2008,FALSE,87.36,Arlington
4NM,-1,2008,FALSE,220.16,Southborough
4NN,-1,2008,FALSE,220.16,Southborough
4NP,-1,2008,FALSE,603.72,Southborough
4NQ,-1,2008,FALSE,574.48,Southborough
4NR,-1,2008,FALSE,240.8,Southborough
4NT,-1,2008,FALSE,240.8,Southborough
4NU,0.777777778,2008,FALSE,344.65,Hopkinton
4NV,0.740740741,2008,FALSE,842.14,Hopkinton
4NW,-1,2008,FALSE,670.8,Hopkinton
4NX,-1,2008,FALSE,670.8,Hopkinton
4NY,0.740740741,2008,FALSE,665.7,Ashland
4P0,0.777777778,2008,FALSE,568.01,Framingham
4P1,-1,2008,FALSE,303.36,Framingham
4P2,-1,2008,FALSE,950.3,Framingham
4P3,-1,2008,FALSE,817,Framingham
4P4,-1,2008,FALSE,1219.74,Framingham
4P5,-1,2008,FALSE,690,Framingham
4P6,-1,2008,FALSE,690,Framingham
4P7,-1,2008,FALSE,1021.14,Framingham
4P8,-1,2008,FALSE,1021.14,Framingham
4P9,-1,2008,FALSE,379.44,Framingham
4PA,0.740740741,2008,FALSE,379.44,Framingham
4PB,-1,2008,FALSE,691.92,Framingham
4PC,-1,2008,FALSE,691.92,Framingham
4PD,0.777777778,2008,FALSE,750,Framingham
4PE,0.740740741,2008,FALSE,1123.84,Framingham
4PF,-1,2008,FALSE,1330,Framingham
4PG,0.740740741,2008,FALSE,223.26,Framingham
4PH,-1,2008,FALSE,723.12,Framingham
4PJ,-1,2008,FALSE,723.12,Framingham
4PK,-1,2008,FALSE,269.04,Framingham
4PL,-1,2008,FALSE,3146.5,Framingham
4PM,-1,2008,FALSE,865.2,Framingham
4PN,-1,2008,FALSE,775.78,Framingham
4PP,0.814814815,2008,FALSE,278.16,Framingham
4PQ,-1,2008,FALSE,1580.4,Natick
4PR,0.777777778,2008,FALSE,180.32,Natick
4PT,0.777777778,2008,FALSE,180.32,Natick
4PU,-1,2008,FALSE,875.16,Natick
4PV,-1,2008,FALSE,875.16,Natick
4PW,0.740740741,2008,FALSE,871.92,Wayland
4PX,-1,2008,FALSE,1914.88,Weston
4PY,-1,2008,FALSE,221.1,Weston
4Q0,-1,2008,FALSE,555.1,Weston
4Q1,-1,2008,FALSE,740.88,Weston
4Q2,-1,2008,FALSE,222.72,Weston
4Q3,0.740740741,2008,FALSE,364.32,Weston
4Q4,0.777777778,2008,FALSE,364.32,Weston
4Q5,-1,2008,FALSE,783.72,Weston
4Q6,-1,2008,FALSE,413.44,Weston
4Q7,-1,2008,FALSE,271.56,Weston
4Q8,-1,2008,FALSE,271.56,Weston
4Q9,0.740740741,2008,FALSE,808.5,Weston
4QA,-1,2008,TRUE,548.26,Weston
4QB,-1,2008,FALSE,1235.08,Weston
4QC,0.740740741,2008,FALSE,1201.2,Weston
4QD,-1,2008,FALSE,635.18,Weston
4QE,-1,2008,TRUE,316.2,Weston
4QF,0.777777778,2008,FALSE,104.39,Weston
4QG,-1,2008,FALSE,523.6,Weston
4QH,-1,2008,FALSE,98.6,Weston
4QJ,-1,2008,FALSE,1876.16,Newton
4QK,-1,2008,FALSE,4425.4,Newton
4QL,-1,2008,FALSE,2049.84,Newton
4QM,0.777777778,2008,FALSE,350,Newton
4QN,-1,2008,TRUE,980.58,Newton
4QP,0.777777778,2008,FALSE,994.59,Newton
4QQ,0.740740741,2008,FALSE,1065.9,Newton
4QR,0.740740741,2008,FALSE,923.4,Newton
4QT,-1,2008,FALSE,872.1,Newton
4QU,-1,2008,FALSE,218.88,Newton
4QV,-1,2008,FALSE,340.8,Newton
4QW,-1,2008,FALSE,653.31,Newton
4QX,-1,2008,FALSE,1292.8,Newton
4QY,0.740740741,2008,FALSE,703.35,Newton
4R0,0.740740741,2008,FALSE,755.25,Newton
4R1,-1,2008,FALSE,969.9,Newton
4R2,-1,2008,FALSE,680.96,Newton
4R3,-1,2008,FALSE,704.34,Newton
4R4,0.740740741,2008,FALSE,758.52,Newton
4R5,-1,2008,TRUE,1254.3,Newton
4R6,0.740740741,2008,FALSE,1249.28,Newton
4R7,-1,2008,FALSE,205.86,Newton
4R8,-1,2008,FALSE,1684.21,Newton
4R9,0.740740741,2008,FALSE,351.43,Newton
4RA,-1,2008,FALSE,1088.76,Newton
4RB,-1,2008,TRUE,970.2,Newton
4RC,-1,2008,FALSE,1225.84,Brookline
4RD,-1,2008,FALSE,1725.27,Boston
4RE,-1,2008,TRUE,3588.45,Boston
4RF,-1,2008,FALSE,1466.64,Boston
4RG,-1,2008,FALSE,158.08,Boston
4RH,-1,2008,FALSE,297,Boston
4RJ,-1,2008,FALSE,661.5,Boston
4RK,-1,2008,TRUE,661.5,Boston
4RL,-1,2008,FALSE,339.84,Boston
4RM,-1,2008,FALSE,339.84,Boston
4RN,-1,2008,FALSE,1286.74,Boston
4RP,-1,2008,FALSE,535.3,Boston
4RQ,-1,2008,TRUE,819.84,Boston
4RR,-1,2008,FALSE,533.12,Boston
4RT,-1,2008,FALSE,2987.44,Boston
4RU,-1,2008,FALSE,2406.4,Boston
4RV,-1,2008,FALSE,5336.3,Boston
4RW,-1,2008,FALSE,3422.24,Boston
4RX,-1,2008,TRUE,12492.15,Boston
4RY,-1,2008,TRUE,12502.05,Boston
4T0,-1,2008,FALSE,2559.18,Boston
4T1,-1,2008,TRUE,687.57,Boston
4T2,-1,2008,FALSE,3375.84,Boston
4T3,-1,2008,FALSE,1153.3,Boston
4T4,-1,2008,FALSE,338.58,Boston
4T5,-1,2008,TRUE,1432.6,Boston
4T6,-1,2008,FALSE,3443.72,Boston
4T7,-1,2008,FALSE,64.64,Boston
4T8,-1,2008,FALSE,3519.36,Boston
4T9,-1,2008,FALSE,73.73,Boston
4TA,-1,2008,FALSE,796.16,Boston
4TB,-1,2008,FALSE,2768.53,Boston
4TC,-1,2008,FALSE,851.2,Boston
4TD,-1,2008,FALSE,1721.86,Boston
4TE,-1,2008,FALSE,995.6,Boston
4TF,-1,2008,FALSE,1307.71,Boston
4TG,-1,2008,FALSE,1205.94,Boston
4TQ,-1,2008,TRUE,288.75,Boston
4TR,-1,2008,TRUE,288.75,Boston
4TT,-1,2008,FALSE,1254,Boston
9YT,-1,2008,TRUE,125.643,Weston
9YY,0.777777778,2008,FALSE,191.26,Weston
4TU,0.814814815,2008,FALSE,219.6,Newton
4TV,-1,2008,FALSE,283.65,Newton
4TW,0.851851852,2008,FALSE,172.2,Newton
4TX,0.851851852,2008,FALSE,199.12,Newton
4TY,-1,2008,FALSE,225.12,Newton
4U0,0.814814815,2008,FALSE,156.16,Newton
4U1,-1,2008,TRUE,156.16,Newton
4U2,-1,2008,FALSE,277.38,Newton
4U3,0.851851852,2008,FALSE,175.15,Newton
4U4,0.777777778,2008,FALSE,200.68,Newton
4U5,-1,2008,FALSE,627.48,Braintree
4U8,0.851851852,2008,FALSE,180.88,Revere
4U9,0.814814815,2008,FALSE,250.58,Revere
4UA,0.851851852,2008,FALSE,748.2,Milton
4UB,-1,2008,FALSE,1403.85,Quincy
4UC,0.740740741,2008,FALSE,442.2,Quincy
4UD,0.740740741,2008,FALSE,626.58,Quincy
4UE,0.740740741,2008,FALSE,451.56,Quincy
4UF,0.740740741,2008,FALSE,396.94,Quincy
4UG,0.777777778,2008,FALSE,738.53,Quincy
4UH,0.777777778,2008,FALSE,1153.64,Quincy
4UJ,-1,2008,FALSE,807.5,Brookline
4UK,-1,2008,FALSE,318.78,Brookline
4UL,-1,2008,FALSE,169.4,Brookline
4UM,0.851851852,2008,FALSE,197.5,Brookline
4UN,-1,2008,FALSE,269.5,Brookline
4UP,-1,2008,FALSE,196.25,Brookline
4UQ,-1,2008,FALSE,172.02,Brookline
4UR,0.814814815,2008,FALSE,288.3,Malden
AAG,-1,2008,FALSE,334.89,Boston
AAH,-1,2008,FALSE,156.16,Boston
AAJ,0.777777778,2008,FALSE,2745,Boston
4V3,0.740740741,2008,FALSE,878.09,Boston
4V5,-1,2008,FALSE,1268.19,Boston
4V6,0.777777778,2008,FALSE,1972.86,Boston
4V7,0.777777778,2008,FALSE,2823.75,Boston
4V8,0.777777778,2008,FALSE,707.16,Boston
4V9,0.777777778,2008,FALSE,335.92,Boston
4VA,0.814814815,2008,FALSE,1029.66,Boston
4VB,0.777777778,2008,FALSE,418.7,Boston
4VC,0.814814815,2008,FALSE,691.44,Boston
4VD,0.777777778,2008,FALSE,315.98,Boston
4VE,0.851851852,2008,FALSE,562.59,Boston
4VF,0.777777778,2008,FALSE,468.16,Boston
4VG,0.777777778,2008,FALSE,385.71,Boston
4VH,0.777777778,2008,FALSE,385.71,Boston
4VJ,0.777777778,2008,FALSE,624.64,Boston
4VK,-1,2008,FALSE,471.24,Boston
4VL,-1,2008,FALSE,449.82,Boston
4VM,-1,2008,FALSE,547.17,Boston
4VN,-1,2008,TRUE,409.21,Boston
4VP,0.777777778,2008,FALSE,275.52,Boston
4VQ,0.777777778,2008,FALSE,307.02,Boston
4VR,-1,2008,FALSE,328.32,Boston
4VT,0.888888889,2008,FALSE,383.83,Boston
4VU,-1,2008,FALSE,736.88,Boston
4VV,-1,2008,FALSE,397.5,Boston
4VW,0.814814815,2008,FALSE,415.8,Boston
4VX,0.851851852,2008,FALSE,332.8,Boston
4VY,0.814814815,2008,FALSE,432.15,Boston
4W0,0.777777778,2008,FALSE,556.71,Boston
4UT,0.814814815,2008,FALSE,301.6,Malden
A7V,0.9368,2008,FALSE,974.58,Wellesley
4W5,1,2008,FALSE,1259.84,Westwood
AXF,1,2008,FALSE,93.84,Hopkinton
4WU,-1,2008,FALSE,7974.33,Boston
4WV,0.740740741,2008,FALSE,7324.09,Boston
4WW,-1,2008,FALSE,1699.26,Boston
4WX,-1,2008,FALSE,1699.26,Boston
4WY,-1,2008,FALSE,10951.21,Boston
4X0,-1,2008,FALSE,12964.16,Boston
4X1,-1,2008,FALSE,4149.09,Boston
4X2,-1,2008,FALSE,4149.09,Boston
4X3,-1,2008,FALSE,5899.15,Boston
4X4,-1,2008,FALSE,5899.15,Boston
4X5,-1,2008,FALSE,638.25,Boston
AX8,1,2008,FALSE,744,Foxborough
AX7,1,2008,FALSE,867.18,Foxborough
AX6,1,2008,FALSE,77.35,Peabody
AL5,1,2008,FALSE,257.28,Waltham
AL9,0.7625,2008,FALSE,145.6,Wakefield
AM0,0.9988,2008,FALSE,1716.78,Marlborough
ATA,0.6693,2008,FALSE,500.85,Revere
ATB,1,2008,FALSE,261.99,Gloucester
ATN,1,2008,FALSE,269.28,Middleton
ATP,1,2008,FALSE,439.24,Dedham
AUJ,1,2008,FALSE,181.117,North Reading
AV1,0.9893,2008,FALSE,507.84,Salem
AV6,1,2008,FALSE,107.64,Weymouth
AVL,1,2008,FALSE,345,Millis
AVR,1,2008,FALSE,65.27,Bellingham
AW2,1,2008,FALSE,321.16,Somerville
AWW,0.7152,2008,FALSE,122.2,Waltham
AY9,1,2008,FALSE,986.5275,Bedford
AYA,1,2008,FALSE,1008.665,Bedford
AYL,1,2008,FALSE,5267,Boston
B1J,0.9381,2008,FALSE,69.3,Littleton
B27,-1,2008,FALSE,248.06,Boston
B28,-1,2008,FALSE,2925.3,Boston
B29,-1,2008,FALSE,253.76,Boston
B2R,0.7992,2008,TRUE,529.07,Quincy
B32,0.8763,2008,TRUE,881.02,Quincy
B33,0.7767,2008,TRUE,595.84,Quincy
B4K,0.9347,2008,FALSE,309.12,Medford
AM2,0.996,2008,FALSE,1372.02,Marlborough
AMB,1,2008,FALSE,2746.25,Marshfield
AMD,1,2008,FALSE,723.2,Littleton
AMM,1,2008,FALSE,182.4,Hull
AMW,0.9511,2008,FALSE,232.26,Swampscott
AN3,1,2008,FALSE,3111.93,Quincy
AN4,1,2008,FALSE,350.52,Medford
AN5,1,2008,FALSE,386.24,Medford
ANW,0.9995,2008,FALSE,2314,Franklin
ANX,0.995,2008,FALSE,3786.48,Franklin
APG,1,2008,FALSE,353.43,Hudson
AQ2,0.997,2008,FALSE,106.58,Hamilton
ARD,0.715,2008,FALSE,708.4,Braintree
AX5,0.9999,2008,FALSE,42.77,Peabody
5VR,0.814814815,2009,FALSE,1432.84,Boston
5VU,0.814814815,2009,FALSE,2104.5,Boston
633,0.814814815,2009,FALSE,1987.7,Boston
634,0.814814815,2009,FALSE,766.27,Boston
6JN,0.814814815,2009,FALSE,2233,Boston
6JT,0.814814815,2009,FALSE,1096.2,Boston
1EF,0.9006,2009,FALSE,112.97,Milford
1EV,0.6865,2009,FALSE,69.16,Bellingham
1JP,0.7409,2009,FALSE,53.29,Milford
7Q8,0.9139,2009,FALSE,56.73,Stow
1K9,1,2009,FALSE,48.90350499,Marlborough
1L4,0.9124,2009,FALSE,1303.5,Marlborough
1L5,0.7884,2009,FALSE,1303.5,Marlborough
A4K,0.9988,2009,FALSE,910.8,Framingham
1TU,0.9741,2009,FALSE,535.08,Marlborough
1TV,0.9402,2009,FALSE,401.85,Marlborough
1TW,0.7996,2009,FALSE,401.85,Marlborough
1TX,0.7407,2009,FALSE,1475.62,Marlborough
1TY,0.7268,2009,FALSE,1475.62,Marlborough
1U7,0.9365,2009,FALSE,615.6,Southborough
1U8,0.9201,2009,FALSE,593.37,Southborough
1U9,0.7125,2009,FALSE,1667.25,Southborough
1UA,0.7331,2009,FALSE,1745.91,Southborough
1UB,0.8387,2009,TRUE,605.34,Southborough
1UC,0.8997,2009,FALSE,542.7,Southborough
1UD,0.7957,2009,FALSE,735.3,Milford
1UE,0.9384,2009,FALSE,735.3,Milford
1UF,0.8115,2009,FALSE,406.98,Milford
1UG,0.8013,2009,FALSE,406.98,Milford
1UH,0.8053,2009,FALSE,509.82,Milford
1UJ,0.79,2009,FALSE,509.82,Milford
1UK,0.7928,2009,FALSE,582.9,Milford
