psiyear,psi,route,direction,FederalAidRouteNumber,segmentid
2009,3.13697133,I95 NB,NB,I-95,id422608
2009,3.75202358,I95 NB,NB,I-95,id107567
2009,3.42789495,I95 NB,NB,I-95,id205058
2009,4.1155662,I95 SB,SB,I-95,id300930
2009,3.5630601,I93 NB,NB,I-93,id86905
2009,3.33240503,I90 EB,EB,I-90,id419528
2009,2.32925149,I95 SB,SB,I-95,id83031
2009,3.5636293,I95 SB,SB,I-95,id323412
2009,2.42661994,I90 WB,WB,I-90,id420632
2009,3.01912845,I93 SB,SB,I-93,id436828
2009,2.66714689,I95 SB,SB,I-95,id393972
2009,4.13880637,I93 NB,NB,I-93,id238244
2009,3.2246089,I95 NB,NB,I-95,id388418
2009,4.06586676,I95 SB,SB,I-95,id436861
2009,3.02105084,I95 SB,SB,I-95,id83076
2009,0.87896362,I95 NB,NB,I-95,id205057
2009,3.13256928,I95 SB,SB,I-95,id453416
2009,3.83103533,I95 SB,SB,I-95,id291250
2009,3.20346353,I93 NB,NB,I-93,id86903
2009,3.07651185,I95 SB,SB,I-95,id436830
2009,4.08551285,I93 SB,SB,I-93,id238747
2009,3.78150214,I90 EB,EB,I-90,id401355
2009,4.46377989,I495 NB,NB,I495,id227392
2009,4.36964429,I93 NB,NB,I-93,id320840
2009,4.45015487,I95 NB,NB,I-95,id275090
2009,3.97844289,I95 SB,SB,I-95,id112733
2009,2.79120802,I95 SB,SB,I-95,id112769
2009,4.42474918,I495 NB,NB,I495,id207615
2009,4.15732876,I95 NB,NB,I-95,id106842
2009,2.73270675,I93 NB,NB,I-93,id70081
2009,3.68261199,I95 SB,SB,I-95,id323429
2009,3.68661719,I93 SB,SB,I-93,id87536
2009,4.38079367,I495 NB,NB,I495,id43516
2009,2.4504781,I95 NB,NB,I-95,id388410
2009,3.70953026,I95 NB,NB,I-95,id206063
2009,2.5254578,I90 WB,WB,I-90,id452477
2009,2.56723815,I90 EB,EB,I-90,id457317
2009,3.54263052,I93 NB,NB,I-93,id323116
2009,3.1875,I93 SB,SB,I-93,id436836
2009,1.28363309,I95 SB,SB,I-95,id300923
2009,3.1875,I93 SB,SB,I-93,id367111
2009,3.44054326,I93 SB,SB,I-93,id452458
2009,4.36954464,I95 NB,NB,I-95,id300048
2009,1.44551106,I93 SB,SB,I-93,id62713
2009,4.5,I95 NB,NB,I-95,id272945
2009,3.16186667,I93 NB,NB,I-93,id318499
2009,3.99609386,I95 SB,SB,I-95,id300882
2009,2.71668742,I93 SB,SB,I-93,id436864
2009,2.53143375,I95 NB,NB,I-95,id300026
2009,3.58573636,I495 NB,NB,I495,id188459
2009,3.1875,I95 NB,NB,I-95,id392837
2009,3.57572588,I90 WB,WB,I-90,id401794
2009,3.2,I90 EB,EB,I-90,id452696
2009,2.44851004,I95 SB,SB,I-95,id108177
2009,3.15130155,I93 NB,NB,I-93,id452429
2009,3.35815135,I95 NB,NB,I-95,id86894
2009,4.5,I95 NB,NB,I-95,id403437
2009,3.91743496,I90 EB,EB,I-90,id151087
2009,2.62509351,I93 NB,NB,I-93,id318605
2009,3.04655091,I93 NB,NB,I-93,id452471
2009,3.21538009,I93 NB,NB,I-93,id318608
2009,3.52213671,I95 NB,NB,I-95,id342661
2009,1.97421547,I90 EB,EB,I-90,id52462
2009,2.83145546,I90 WB,WB,I-90,id420633
2009,4.49168399,I95 SB,SB,I-95,id420625
2009,3.2443665,I90 EB,EB,I-90,id56254
2009,4.48544071,I495 SB,SB,I495,id188881
2009,3.74026367,I93 SB,SB,I-93,id319574
2009,3.22793408,I95 NB,NB,I-95,id205074
2009,2.11611402,I90 WB,WB,I-90,id420632
2009,3.61406544,I290 WB,WB,I290,id229167
2009,3.56888847,I93 NB,NB,I-93,id436098
2009,4.39779874,I95 SB,SB,I-95,id394016
2009,2.14489792,I95 NB,NB,I-95,id148094
2009,3.43004945,I93 SB,SB,I-93,id252434
2009,4.43942689,I495 NB,NB,I495,id416718
2009,4.49168455,I495 NB,NB,I495,id248269
2009,4.1376865,I495 SB,SB,I495,id353862
2009,3.68440359,I95 NB,NB,I-95,id147684
2009,4.26599115,I495 SB,SB,I495,id208484
2009,3.90780007,I495 SB,SB,I495,id188890
2009,4.05467376,I495 NB,NB,I495,id43520
2009,3.6847776,I90 EB,EB,I-90,id56236
2009,3.52711869,I95 SB,SB,I-95,id83081
2009,3.34151474,I95 SB,SB,I-95,id394013
2009,3.5613991,I93 NB,NB,I-93,id318605
2009,3.70213594,I495 SB,SB,I495,id154117
2009,3.22885444,I95 NB,NB,I-95,id86896
2009,3.22665966,I495 NB,NB,I495,id34696
2009,2.48266156,I93 SB,SB,I-93,id87537
2009,3.33091025,I93 SB,SB,I-93,id319579
2009,2.30551716,I93 SB,SB,I-93,id351263
2009,3.23484883,I93 NB,NB,I-93,id86906
2009,4.04945552,I95 SB,SB,I-95,id112718
2009,3.97312798,I495 NB,NB,I495,id248240
2009,3.36760534,I95 SB,SB,I-95,id262892
2009,2.61299764,I95 NB,NB,I-95,id391699
2009,4.08424657,I95 NB,NB,I-95,id323210
2009,3.97999683,I95 NB,NB,I-95,id300048
2009,3.64323503,I495 SB,SB,I495,id248779
2009,3.70825339,I95 SB,SB,I-95,id291271
2009,3.94261258,I90 WB,WB,I-90,id62698
2009,4.33508916,I495 NB,NB,I495,id207629
2009,1.7260684,I93 SB,SB,I-93,id452424
2009,3.24683885,I93 SB,SB,I-93,id351203
2009,4.11026629,I90 EB,EB,I-90,id275077
2009,3.03447584,I93 SB,SB,I-93,id436865
2009,2.53369448,I90 WB,WB,I-90,id452477
2009,4.29252126,I495 SB,SB,I495,id66998
2009,3.00119375,I93 SB,SB,I-93,id62599
2009,2.51546154,I95 NB,NB,I-95,id112216
2009,4.1042503,I495 NB,NB,I495,id207646
2009,3.06027192,I90 WB,WB,I-90,id62694
2009,4.26763991,I495 NB,NB,I495,id208122
2009,3.86972432,I95 SB,SB,I-95,id108172
2009,4.36574871,I95 SB,SB,I-95,id148811
2009,3.17915218,I495 NB,NB,I495,id34697
2009,3.64417396,I95 NB,NB,I-95,id220441
2009,3.62351763,I495 SB,SB,I495,id229156
2009,3.46265297,I495 SB,SB,I495,id229116
2009,3.20000004,I93 NB,NB,I-93,id350930
2009,3.7125,I95 SB,SB,I-95,id291273
2009,3.73552068,I95 SB,SB,I-95,id108172
2009,4.4155947,I93 SB,SB,I-93,id238744
2009,4.2253982,I95 NB,NB,I-95,id275086
2009,3.50661532,I495 SB,SB,I495,id35189
2009,2.95322872,I93 NB,NB,I-93,id452470
2009,2.39414939,I90 WB,WB,I-90,id470632
2009,4.40530688,I495 SB,SB,I495,id208467
2009,3.7125,I95 SB,SB,I-95,id404980
2009,3.7125,I495 SB,SB,I495,id229161
2009,3.90811757,I95 NB,NB,I-95,id107567
2009,0.47992423,I95 NB,NB,I-95,id261044
2009,3.25822188,I93 NB,NB,I-93,id252043
2009,0.89821561,I93 SB,SB,I-93,id62713
2009,2.25925879,I90 EB,EB,I-90,id62958
2009,3.89706646,I95 SB,SB,I-95,id220669
2009,3.5544454,I93 NB,NB,I-93,id56275
2009,2.22653587,I95 NB,NB,I-95,id423278
2009,3.02367515,I495 SB,SB,I495,id248778
2009,3.21588638,I93 SB,SB,I-93,id252436
2009,3.79181627,I93 NB,NB,I-93,id380366
2009,3.69382521,I95 NB,NB,I-95,id342823
2009,3.39556884,I93 NB,NB,I-93,id366825
2009,1.70416111,I93 NB,NB,I-93,id366333
2009,3.84514722,I95 NB,NB,I-95,id107555
2009,3.7125,I95 NB,NB,I-95,id205899
2009,3.26259493,I290 EB,EB,I290,id227222
2009,0.0250046,I93 SB,SB,I-93,id238755
2009,3.3148125,I95 SB,SB,I-95,id112785
2009,4.00057853,I95 SB,SB,I-95,id148795
2009,4.15400647,I495 NB,NB,I495,id66678
2009,3.34475491,I495 SB,SB,I495,id229118
2009,3.58791299,I90 EB,EB,I-90,id80803
2009,4.20273791,I93 SB,SB,I-93,id238748
2009,3.50378318,I90 WB,WB,I-90,id260985
2009,3.05654046,I93 SB,SB,I-93,id367121
2009,4.23207909,I90 WB,WB,I-90,id276380
2009,2.93218633,I93 SB,SB,I-93,id62615
2009,3.24887506,I93 SB,SB,I-93,id431229
2009,2.36022754,I90 WB,WB,I-90,id62945
2009,2.61295366,I95 NB,NB,I-95,id111975
2009,4.31438592,I495 NB,NB,I495,id228383
2009,1.35940135,I95 NB,NB,I-95,id322648
2009,2.8,I90 EB,EB,I-90,id62958
2009,2.54002961,I95 SB,SB,I-95,id112788
2009,4.49594623,I495 SB,SB,I495,id188888
2009,3.13858899,I95 NB,NB,I-95,id82601
2009,3.7125,I93 NB,NB,I-93,id430014
2009,4.2027567,I95 NB,NB,I-95,id107555
2009,3.7125,I95 SB,SB,I-95,id83029
2009,4.08956209,I95 NB,NB,I-95,id220477
2009,4.28187297,I495 NB,NB,I495,id148221
2009,3.7125,I95 SB,SB,I-95,id404989
2009,4.01876412,I95 SB,SB,I-95,id148816
2009,4.45772616,I495 NB,NB,I495,id446312
2009,3.71392571,I95 NB,NB,I-95,id323119
2009,2.63255688,I93 NB,NB,I-93,id320825
2009,3.310909,I95 NB,NB,I-95,id300026
2009,3.58789186,I495 SB,SB,I495,id148805
2009,3.10439487,I90 WB,WB,I-90,id62694
2009,3.27140501,I95 SB,SB,I-95,id108132
2009,3.22532672,I95 NB,NB,I-95,id206062
2009,4.5,I95 SB,SB,I-95,id276378
2009,4.437906,I495 NB,NB,I495,id208118
2009,3.55066467,I495 NB,NB,I495,id188459
2009,4.0037634,I90 WB,WB,I-90,id188878
2009,3.18306841,I95 SB,SB,I-95,id112790
2009,2.93531506,I93 NB,NB,I-93,id320845
2009,3.39326206,I93 SB,SB,I-93,id87525
2009,1.95288841,I95 SB,SB,I-95,id206535
2009,3.50579819,I495 SB,SB,I495,id353891
2009,2.97,I93 NB,NB,I-93,id323170
2009,1.58608333,I95 SB,SB,I-95,id300923
2009,0.13842923,I93 NB,NB,I-93,id56216
2009,2.7518322,I95 SB,SB,I-95,id112753
2009,4.49555445,I495 SB,SB,I495,id188888
2009,4.5,I495 SB,SB,I495,id188877
2009,3.71060969,I93 SB,SB,I-93,id431240
2009,3.32045083,I90 WB,WB,I-90,id276379
2009,3.76776387,I95 NB,NB,I-95,id148225
2009,3.47692713,I495 SB,SB,I495,id154101
2009,4.19491379,I90 EB,EB,I-90,id275077
2009,0.06866047,I93 NB,NB,I-93,id350268
2009,2.95703243,I90 WB,WB,I-90,id420588
2009,3.12135421,I93 NB,NB,I-93,id317491
2009,2.9659703,I495 SB,SB,I495,id208465
2009,3.6939375,I95 SB,SB,I-95,id291248
2009,3.5999999,I495 SB,SB,I495,id188891
2009,2.79468061,I95 NB,NB,I-95,id262432
2009,3.67629981,I495 SB,SB,I495,id154115
2009,3.71108388,I95 NB,NB,I-95,id112382
2009,3.69813355,I95 NB,NB,I-95,id220441
2009,3.92678156,I95 NB,NB,I-95,id382414
2009,3.00194724,I95 NB,NB,I-95,id300034
2009,4.08209255,I95 SB,SB,I-95,id394015
2009,4.2357746,I495 SB,SB,I495,id172740
2009,3.14211753,I95 SB,SB,I-95,id220641
2009,3.68501767,I95 NB,NB,I-95,id112220
2009,3.44135887,I90 EB,EB,I-90,id151242
2009,4.5,I495 NB,NB,I495,id228227
2009,3.4872217,I495 NB,NB,I495,id228237
2009,3.62351763,I495 SB,SB,I495,id229156
2009,3.1944395,I93 NB,NB,I-93,id252043
2009,2.56180895,I90 EB,EB,I-90,id62966
2009,3.66057026,I95 SB,SB,I-95,id343354
2009,3.28874502,I495 SB,SB,I495,id248779
2009,3.2013233,I95 SB,SB,I-95,id388748
2009,4.38910381,I93 SB,SB,I-93,id238744
2009,2.55033301,I90 EB,EB,I-90,id62958
2009,1.27397261,I93 SB,SB,I-93,id351256
2009,3.7840536,I90 EB,EB,I-90,id259622
2009,4.1483874,I95 NB,NB,I-95,id420047
2009,2.60931057,I93 NB,NB,I-93,id252458
2009,3.73156544,I93 NB,NB,I-93,id436097
2009,3.19761905,I93 SB,SB,I-93,id323410
2009,3.40520922,I495 SB,SB,I495,id35185
2009,2.90439198,I95 SB,SB,I-95,id393969
2009,2.60140274,I95 NB,NB,I-95,id451994
2009,4.05435565,I90 WB,WB,I-90,id62703
2009,3.84125965,I95 NB,NB,I-95,id262468
2009,2.38580219,I93 NB,NB,I-93,id51245
2009,2.74163508,I95 NB,NB,I-95,id392745
2009,4.37341071,I495 NB,NB,I495,id190079
2009,3.42576989,I93 SB,SB,I-93,id87526
2009,3.0910852,I95 NB,NB,I-95,id451994
2009,2.90697916,I93 NB,NB,I-93,id251841
2009,3.72948471,I495 SB,SB,I495,id43858
2009,3.29999995,I93 NB,NB,I-93,id452203
2009,3.4861277,I93 NB,NB,I-93,id238232
2009,4.205881,I93 NB,NB,I-93,id68696
2009,3.6820098,I95 NB,NB,I-95,id112222
2009,3.29648831,I93 SB,SB,I-93,id321286
2009,3.23284004,I93 NB,NB,I-93,id251841
2009,3.93376942,I95 SB,SB,I-95,id262897
2009,3.7125,I95 SB,SB,I-95,id291273
2009,4.0835619,I495 SB,SB,I495,id154118
2009,3.51956748,I93 NB,NB,I-93,id86086
2009,3.53290293,I90 WB,WB,I-90,id261004
2009,0.06659583,I93 NB,NB,I-93,id55774
2009,2.92761479,I93 NB,NB,I-93,id318538
2009,3.30958793,I93 SB,SB,I-93,id452423
2009,4.47331042,I495 NB,NB,I495,id228239
2009,4.5,I95 SB,SB,I-95,id276382
2009,4.5,I95 NB,NB,I-95,id275083
2009,3.85003881,I90 WB,WB,I-90,id16558
2009,3.06405113,I90 EB,EB,I-90,id420060
2009,3.85235753,I90 EB,EB,I-90,id259621
2009,3.75286035,I495 NB,NB,I495,id153475
2009,1.42146939,I495 NB,NB,I495,id247772
2009,3.85393907,I90 WB,WB,I-90,id188879
2009,3.18960017,I95 NB,NB,I-95,id82711
2009,3.83463002,I95 NB,NB,I-95,id404674
2009,3.4304802,I93 NB,NB,I-93,id87325
2009,3.17554128,I95 NB,NB,I-95,id220502
2009,2.74026635,I90 EB,EB,I-90,id56243
2009,3.6714641,I90 EB,EB,I-90,id150120
2009,3.47523362,I95 SB,SB,I-95,id108110
2009,3.23565379,I93 NB,NB,I-93,id366224
2009,2.96432807,I95 SB,SB,I-95,id206543
2009,4.09054932,I93 SB,SB,I-93,id319576
2009,0.70706768,I95 NB,NB,I-95,id290273
2009,3.64624677,I90 WB,WB,I-90,id353894
2009,3.97252039,I95 NB,NB,I-95,id387967
2009,3.16976506,I93 NB,NB,I-93,id452595
2009,2.56335387,I95 NB,NB,I-95,id392738
2009,4.20021218,I93 NB,NB,I-93,id70089
2010,3.7125,I495 SB,SB,I495,id229161
2010,3.17915218,I495 NB,NB,I495,id34697
2010,3.44135887,I90 EB,EB,I-90,id151242
2010,2.65258438,I95 SB,SB,I-95,id206580
2010,3.7125,I95 SB,SB,I-95,id83029
2010,3.21731998,I93 SB,SB,I-93,id252432
2010,4.45772616,I495 NB,NB,I495,id446312
2010,3.2443665,I90 EB,EB,I-90,id56254
2010,3.10818567,I93 SB,SB,I-93,id367152
2010,3.44059468,I93 SB,SB,I-93,id252456
2010,3.60889313,I93 SB,SB,I-93,id319578
2010,3.35574752,I93 SB,SB,I-93,id62711
2010,3.99389549,I93 SB,SB,I-93,id70699
2010,3.97844289,I95 SB,SB,I-95,id112733
2010,3.72530675,I90 WB,WB,I-90,id468016
2010,3.67844213,I95 NB,NB,I-95,id82011
2010,2.03813512,I90 WB,WB,I-90,id452976
2010,2.61299764,I95 NB,NB,I-95,id391699
2010,3.22793408,I95 NB,NB,I-95,id205074
2010,3.46265297,I495 SB,SB,I495,id229116
2010,4.5,I95 NB,NB,I-95,id420030
2010,4.31438592,I495 NB,NB,I495,id228383
2010,3.95589717,I95 SB,SB,I-95,id148814
2010,4.02588046,I90 EB,EB,I-90,id15939
2010,4.04945552,I95 SB,SB,I-95,id112718
2010,3.21621293,I93 NB,NB,I-93,id238232
2010,2.74163508,I95 NB,NB,I-95,id392745
2010,2.38183946,I93 SB,SB,I-93,id323424
2010,3.7843452,I95 NB,NB,I-95,id342817
2010,3.37605328,I95 SB,SB,I-95,id206528
2010,3.01484204,I90 EB,EB,I-90,id62963
2010,4.21119437,I95 NB,NB,I-95,id299106
2010,2.61295366,I95 NB,NB,I-95,id111975
2010,4.36964429,I93 NB,NB,I-93,id320840
2010,3.14235407,I93 SB,SB,I-93,id62685
2010,4.11339509,I95 SB,SB,I-95,id388747
2010,3.66638008,I95 SB,SB,I-95,id388730
2010,4.44179983,I93 SB,SB,I-93,id238763
2010,0.63362926,I93 NB,NB,I-93,id320831
2010,4.38035582,I95 SB,SB,I-95,id148812
2010,4.5,I95 SB,SB,I-95,id276383
2010,4.0835619,I495 SB,SB,I495,id154118
2010,3.45815763,I95 NB,NB,I-95,id436079
2010,3.56888847,I93 NB,NB,I-93,id436098
2010,3.53151708,I93 SB,SB,I-93,id381230
2010,4.47331042,I495 NB,NB,I495,id228239
2010,4.04392605,I95 SB,SB,I-95,id262920
2010,3.27804232,I95 NB,NB,I-95,id82010
2010,3.1875,I93 SB,SB,I-93,id431242
2010,3.22665966,I495 NB,NB,I495,id34696
2010,3.6996847,I95 SB,SB,I-95,id388745
2010,3.37264982,I90 WB,WB,I-90,id152252
2010,3.33240503,I90 EB,EB,I-90,id419528
2010,2.04675,I95 SB,SB,I-95,id423632
2010,4.5,I495 NB,NB,I495,id228227
2010,4.5,I95 SB,SB,I-95,id276382
2010,1.93293418,I290 EB,EB,I290,id227424
2010,3.28148778,I93 NB,NB,I-93,id430602
2010,4.10398634,I95 SB,SB,I-95,id300885
2010,3.07944303,I95 SB,SB,I-95,id388745
2010,3.5630601,I93 NB,NB,I-93,id86905
2010,3.79134167,I95 SB,SB,I-95,id247172
2010,3.24714716,I90 WB,WB,I-90,id152178
2010,3.7125,I95 SB,SB,I-95,id404989
2010,3.76776387,I95 NB,NB,I-95,id148225
2010,3.41528605,I93 NB,NB,I-93,id430843
2010,3.45187285,I290 WB,WB,I290,id229166
2010,3.71060969,I93 SB,SB,I-93,id431240
2010,2.9659703,I495 SB,SB,I495,id208465
2010,3.76497786,I90 EB,EB,I-90,id401356
2010,3.4872217,I495 NB,NB,I495,id228237
2010,3.89395947,I95 SB,SB,I-95,id388747
2010,4.21947871,I90 EB,EB,I-90,id275016
2010,3.07045198,I90 EB,EB,I-90,id188457
2010,3.58519765,I95 NB,NB,I-95,id434559
2010,3.18960017,I95 NB,NB,I-95,id82711
2010,1.15426545,I90 WB,WB,I-90,id452976
2010,3.34801237,I90 WB,WB,I-90,id152251
2010,3.44054326,I93 SB,SB,I-93,id452458
2010,2.76839695,I93 SB,SB,I-93,id62926
2010,2.95322872,I93 NB,NB,I-93,id452470
2010,2.72997429,I95 SB,SB,I-95,id453415
2010,3.85888254,I95 NB,NB,I-95,id112216
2010,3.01344539,I495 SB,SB,I495,id148810
2010,3.68369425,I95 NB,NB,I-95,id322789
2010,2.56180895,I90 EB,EB,I-90,id62966
2010,4.1376865,I495 SB,SB,I495,id353862
2010,2.74854487,I95 SB,SB,I-95,id206583
2010,0.13842923,I93 NB,NB,I-93,id56216
2010,4.3918231,I495 NB,NB,I495,id228459
2010,3.29999995,I93 NB,NB,I-93,id452204
2010,2.71668742,I93 SB,SB,I-93,id436864
2010,3.22532672,I95 NB,NB,I-95,id206062
2010,3.1875,I495 NB,NB,I495,id248242
2010,4.42474918,I495 NB,NB,I495,id207615
2010,4.06834782,I95 NB,NB,I-95,id112330
2010,3.1875,I95 NB,NB,I-95,id391785
2010,3.21471385,I93 NB,NB,I-93,id322799
2010,2.83543676,I95 SB,SB,I-95,id206538
2010,4.07281301,I95 NB,NB,I-95,id219934
2010,3.6820098,I95 NB,NB,I-95,id112222
2010,4.44920168,I95 SB,SB,I-95,id276382
2010,2.98421718,I95 SB,SB,I-95,id87522
2010,2.105862,I95 SB,SB,I-95,id276301
2010,4.15591841,I95 NB,NB,I-95,id388574
2010,3.1875,I93 SB,SB,I-93,id436869
2010,3.53290293,I90 WB,WB,I-90,id261004
2010,4.42238942,I495 NB,NB,I495,id412677
2010,3.50570555,I95 NB,NB,I-95,id342823
2010,2.76773118,I90 WB,WB,I-90,id420633
2010,3.24311184,I95 SB,SB,I-95,id388728
2010,3.6847776,I90 EB,EB,I-90,id56236
2010,4.5,I95 SB,SB,I-95,id420630
2010,4.46377989,I495 NB,NB,I495,id227392
2010,3.08562705,I93 SB,SB,I-93,id87534
2010,3.75202358,I95 NB,NB,I-95,id107567
2010,4.43705581,I495 SB,SB,I495,id413669
2010,2.44882829,I90 WB,WB,I-90,id62945
2010,3.64903117,I93 SB,SB,I-93,id431238
2010,3.99609386,I95 SB,SB,I-95,id300882
2010,3.97224843,I95 NB,NB,I-95,id262437
2010,2.6,I95 NB,NB,I-95,id300034
2010,4.35100818,I495 NB,NB,I495,id248269
2010,3.74026367,I93 SB,SB,I-93,id319574
2010,3.5,I90 EB,EB,I-90,id452696
2010,3.40000009,I93 NB,NB,I-93,id56379
2010,4.5,I495 SB,SB,I495,id188877
2010,4.45688404,I495 NB,NB,I495,id153473
2010,4.2531507,I495 NB,NB,I495,id43330
2010,3.43892677,I495 NB,NB,I495,id248241
2010,3.5613991,I93 NB,NB,I-93,id318605
2010,3.97853811,I90 WB,WB,I-90,id413647
2010,3.68261199,I95 SB,SB,I-95,id323429
2010,3.00194724,I95 NB,NB,I-95,id300034
2010,4.5,I95 NB,NB,I-95,id272945
2010,3.29684009,I93 NB,NB,I-93,id431248
2010,4.35665744,I495 SB,SB,I495,id208491
2010,4.33048594,I93 NB,NB,I-93,id69163
2010,3.20920441,I95 SB,SB,I-95,id83032
2010,2.71117147,I93 SB,SB,I-93,id238746
2010,3.69382521,I95 NB,NB,I-95,id342823
2010,4.14969524,I495 SB,SB,I495,id43840
2010,3.07651185,I95 SB,SB,I-95,id436830
2010,3.7125,I495 SB,SB,I495,id239715
2010,3.22674783,I93 NB,NB,I-93,id366309
2010,3.93369302,I95 SB,SB,I-95,id382830
2010,3.1875,I95 SB,SB,I-95,id394014
2010,3.75042838,I95 NB,NB,I-95,id106890
2010,3.17027445,I95 NB,NB,I-95,id82609
2010,3.41629151,I93 SB,SB,I-93,id62711
2010,4.205881,I93 NB,NB,I-93,id68696
2010,3.55613441,I90 EB,EB,I-90,id413009
2010,3.22081008,I90 WB,WB,I-90,id62218
2010,3.02735028,I495 SB,SB,I495,id148813
2010,2.73129151,I95 SB,SB,I-95,id87523
2010,3.84125965,I95 NB,NB,I-95,id262468
2010,3.7125,I90 WB,WB,I-90,id420587
2010,4.44148671,I495 SB,SB,I495,id208483
2010,3.53140375,I95 SB,SB,I-95,id390759
2010,2.3973608,I93 SB,SB,I-93,id62685
2010,3.86108288,I93 NB,NB,I-93,id56277
2010,2.4202401,I495 SB,SB,I495,id67000
2010,3.20346353,I93 NB,NB,I-93,id86903
2010,3.07378435,I95 SB,SB,I-95,id206544
2010,3.42576989,I93 SB,SB,I-93,id87526
2010,3.50661532,I495 SB,SB,I495,id35189
2010,2.82263311,I495 SB,SB,I495,id229155
2010,2.54002961,I95 SB,SB,I-95,id112788
2010,3.71059292,I95 NB,NB,I-95,id290224
2010,3.73156544,I93 NB,NB,I-93,id436097
2010,2.36022754,I90 WB,WB,I-90,id62945
2010,3.14989463,I95 SB,SB,I-95,id343355
2010,1.42146939,I495 NB,NB,I495,id247772
2010,2.1245435,I495 NB,NB,I495,id188223
2010,3.67090321,I90 EB,EB,I-90,id260272
2010,3.34151474,I95 SB,SB,I-95,id394013
2010,3.0910852,I95 NB,NB,I-95,id451994
2010,3.54263052,I93 NB,NB,I-93,id323116
2010,3.52711869,I95 SB,SB,I-95,id83081
2010,4.38079367,I495 NB,NB,I495,id43516
2010,3.51956748,I93 NB,NB,I-93,id86086
2010,2.03493121,I93 NB,NB,I-93,id55918
2010,3.32045083,I90 WB,WB,I-90,id276379
2010,3.14175302,I93 NB,NB,I-93,id251825
2010,3.17959042,I495 NB,NB,I495,id153473
2010,3.55538465,I95 NB,NB,I-95,id298995
2010,3.13256928,I95 SB,SB,I-95,id453416
2010,3.29999995,I93 NB,NB,I-93,id452203
2010,4.49328301,I495 NB,NB,I495,id227055
2010,3.1523037,I93 SB,SB,I-93,id367152
2010,4.00474823,I95 SB,SB,I-95,id436837
2010,4.35406102,I495 SB,SB,I495,id208469
2010,3.09721492,I93 SB,SB,I-93,id452298
2010,2.84843346,I95 NB,NB,I-95,id391700
2010,3.4460464,I495 NB,NB,I495,id152853
2010,4.2027567,I95 NB,NB,I-95,id107555
2010,3.54741795,I90 WB,WB,I-90,id353893
2010,3.21588638,I93 SB,SB,I-93,id252436
2010,4.08876684,I95 SB,SB,I-95,id300950
2010,3.68661719,I93 SB,SB,I-93,id87536
2010,3.6267714,I93 SB,SB,I-93,id319536
2010,3.79869714,I93 SB,SB,I-93,id431237
2010,3.70825339,I95 SB,SB,I-95,id291271
2010,4.21636937,I90 WB,WB,I-90,id276380
2010,3.11673914,I95 SB,SB,I-95,id300924
2010,3.47634567,I95 SB,SB,I-95,id343325
2010,3.96400632,I90 WB,WB,I-90,id276379
2010,4.49168399,I95 SB,SB,I-95,id420625
2010,4.41634493,I93 NB,NB,I-93,id238227
2010,3.2246089,I95 NB,NB,I-95,id388418
2010,3.68461764,I95 NB,NB,I-95,id205897
2010,4.04527105,I93 SB,SB,I-93,id238748
2010,3.50393243,I95 NB,NB,I-95,id204444
2010,2.96432807,I95 SB,SB,I-95,id206543
2010,3.1875,I95 NB,NB,I-95,id205073
2010,3.89127708,I95 SB,SB,I-95,id108110
2010,3.86972432,I95 SB,SB,I-95,id108172
2010,3.91743496,I90 EB,EB,I-90,id151087
2010,3.24683885,I93 SB,SB,I-93,id351203
2010,3.52624396,I95 NB,NB,I-95,id388411
2010,0.97978789,I95 NB,NB,I-95,id206001
2010,0.70706768,I95 NB,NB,I-95,id290273
2010,4.0040258,I495 SB,SB,I495,id188886
2010,3.28917809,I290 WB,WB,I290,id229115
2010,3.68571739,I95 SB,SB,I-95,id112735
2010,0.47992423,I95 NB,NB,I-95,id261044
2010,3.04655091,I93 NB,NB,I-93,id452471
2010,4.46357053,I495 NB,NB,I495,id188108
2010,0.95239197,I90 EB,EB,I-90,id62967
2010,3.15130155,I93 NB,NB,I-93,id452429
2010,2.63255688,I93 NB,NB,I-93,id320825
2010,3.23484883,I93 NB,NB,I-93,id86906
2010,1.78486858,I93 NB,NB,I-93,id56288
2010,4.11790377,I90 WB,WB,I-90,id276402
2010,3.39577122,I93 SB,SB,I-93,id252042
2010,3.68422326,I95 SB,SB,I-95,id83082
2010,3.71004853,I495 SB,SB,I495,id446674
2010,4.46517432,I495 SB,SB,I495,id353896
2010,4.48953218,I495 NB,NB,I495,id208127
2010,4.08558127,I495 NB,NB,I495,id307617
2010,4.00060045,I90 EB,EB,I-90,id188449
2010,3.25900176,I290 EB,EB,I290,id228232
2010,2.22653587,I95 NB,NB,I-95,id423278
2010,3.76379432,I95 SB,SB,I-95,id112790
2010,4.43942689,I495 NB,NB,I495,id416718
2010,4.00901171,I90 EB,EB,I-90,id275079
2010,4.19794605,I93 NB,NB,I-93,id238230
2010,3.3148125,I95 SB,SB,I-95,id112785
2010,3.44850666,I90 WB,WB,I-90,id276381
2010,3.77394621,I93 NB,NB,I-93,id430038
2010,3.21538009,I93 NB,NB,I-93,id318608
2010,3.5636293,I95 SB,SB,I-95,id323412
2010,4.2357746,I495 SB,SB,I495,id172740
2010,3.70809072,I95 NB,NB,I-95,id290779
2010,3.83852478,I93 SB,SB,I-93,id431239
2010,2.73270675,I93 NB,NB,I-93,id70081
